	12	13	14	24	43	32	15	25	26	27	30	31	19	28	42	48	49	50	51	37	38	44	29	46	41	52	47
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13550248388293085	0.0	0.0	0.31307773470167066	0.0	0.2423813426443405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24345493367820553
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4305266309349279	0.10461801951158867	0.0	0.0	0.2423813426443405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08618605792034009
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7312083657671664	0.7128250595203794	0.0	0.277642268277129	0.0	0.0	0.0	0.0	0.0	0.0	-0.10167535125305863	0.0	0.17928803662939968	0.0	0.021736338709907363	0.0
37	0.0	0.0	0.0	0.05853804443625667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.296638560074993	0.0	0.0	0.0	0.0	0.0	-0.01961822915700695	0.7946659208981525	0.0	0.0	1.1617689326465823	0.0	0.0
38	0.0	0.0	0.0	0.14321192464173868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01961822915700695	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	0.0	0.0	0.0	0.7824545024311957	-0.0818678145137944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.10167535125305863	0.7946659208981525	0.0	0.0	0.0	0.05034144241192173	-0.04523354140851393	-0.0678008167016718	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0929287624319531	0.06770380297122913	0.0	0.0	0.12816711794414892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	-0.08583785909949791	0.0	0.0	0.0	0.0	0.0	0.0	0.4343089419305167	0.0	0.0	0.0	0.0	0.0	0.0	0.17928803662939968	0.0	0.0	0.05034144241192173	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06448352430181724	0.0	0.0	0.0	0.0	1.1617689326465823	0.0	-0.04523354140851393	0.0	0.0	0.0	0.11710208912740955	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17441399513538064	0.0	0.0	0.0	0.021736338709907363	0.0	0.0	-0.0678008167016718	0.0	0.0	0.11710208912740955	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07600306408212404	0.24345493367820553	0.08618605792034009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
