	7	8	9	18	19	23	34	35	36	30	32	11	14	26	27	44	47	58	41	42	46	31	33	39	45	49	55	56	53	57
27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	0.40481137451395743	1.2321829449624622	0.0	0.07674684312765295	0.11768640716910395	0.0	0.0	0.8258989362725013	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.3851807438033676	0.545387812148796	0.0	0.0
44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164302669922062	0.0	0.07674684312765295	0.0	-0.04104847438559217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09041926625545005	0.0	0.11768640716910395	-0.04104847438559217	0.0	0.010101088219684917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0019285862903860307	0.0	0.11492721863829128	0.0
58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38990555858874487	0.0	0.0	0.0	0.010101088219684917	0.0	0.32853395036416977	0.0	0.0	0.0	0.0	0.0	0.0	0.0808717320832345	0.0	0.0	0.07790411403486258	-0.0623959328308337
41	0.0	0.0	0.0	0.0	0.018032772627391447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32853395036416977	0.0	-0.05853401107783354	0.8706802881166691	0.0	0.0	0.0	0.0	0.11065976047036566	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.17445582727655815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5566377847461114	0.8258989362725013	0.0	0.0	0.0	-0.05853401107783354	0.0	0.0	0.0	0.0	0.0	0.0	0.08262583282219063	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.6537775596572267	0.06532475403924244	0.11834738765478807	0.0	0.0	0.5523506522303603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8706802881166691	0.0	0.0	0.0	0.03719376908196563	0.0	0.05033553806678974	0.0	0.0	0.0	0.0	0.0
31	0.0	0.0	0.0	0.0	0.0	0.016167787203861014	0.0	0.0	0.0	0.08099126318479287	-0.09523488519908034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08857884160089105	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.2076915757611288	-0.04828989491866478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03719376908196563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.08734491708223721	0.0	0.0	0.0	0.09543272278239899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08857884160089105	0.0	0.0	0.047227504638463556	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	-0.0603469757549962	0.0	0.0	0.0	0.18058760238841398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05033553806678974	0.0	0.0	0.047227504638463556	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6276982263289015	0.0	0.0	0.0808717320832345	0.11065976047036566	0.08262583282219063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07875384618021095	0.17224307432651836	-0.020332212770175134
55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3851807438033676	0.0	-0.0019285862903860307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04852199423202386	-0.04430648353557129	0.0
56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545387812148796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07875384618021095	-0.04852199423202386	0.0	-0.04352332465609966	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11492721863829128	0.07790411403486258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17224307432651836	-0.04430648353557129	-0.04352332465609966	0.0	-0.042635491474866005
57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0623959328308337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020332212770175134	0.0	0.0	-0.042635491474866005	0.0
