	7	8	9	23	18	26	31	32	33	11	36	39	13	41	43	45	35	19	30	37	38	34	29	46
36	0.0	0.0	0.0	0.0	0.07642909523678441	0.05204231382165415	0.0	0.0	0.0	0.14848345300846383	0.0	1.2338507953763174	0.0	0.0	0.0	0.0	0.05099450691961441	0.47639534171451187	0.0	0.0	0.5580717543289612	0.0	0.0	0.0
39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.288107061399805	1.2338507953763174	0.0	0.40481137451395743	0.07674684312765295	0.0	0.0	0.0	0.0	0.0	0.0	0.8258989362725014	0.0	0.0	0.19902925870757004
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40481137451395743	0.0	0.164302669922062	0.07924630745328048	0.5315746850466808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07674684312765295	0.164302669922062	0.0	-0.03923900129569802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1694852887451417
43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07924630745328048	-0.03923900129569802	0.0	0.09425991235528759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003350102183322823
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5315746850466808	0.0	0.09425991235528759	0.0	0.0	0.0	0.0	0.21681467080635508	0.135476774594396	0.0	0.0	0.08778176901168785
35	0.0	0.0	0.0	0.0	0.061038519990082044	-0.011538803758488592	0.0	0.0	0.0	0.0	0.05099450691961441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0.0	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0	0.0	0.47639534171451187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6556657744189459	0.018032772627391447	0.17445582727655815	0.0	0.0	0.0
30	0.0	0.0	0.0	0.0	0.0	0.9858723482959565	0.035175815102267104	0.16523310686865028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6556657744189459	0.0	0.8727945417085248	0.0	0.0	0.04755796822045404	0.0
37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21681467080635508	0.0	0.018032772627391447	0.8727945417085248	0.0	-0.05853401107783354	0.0	0.0	0.0
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5580717543289612	0.8258989362725014	0.0	0.0	0.0	0.135476774594396	0.0	0.17445582727655815	0.0	-0.05853401107783354	0.0	0.0	0.0	0.35476507674525376
34	0.0	0.0	0.0	0.01950392348780497	0.0	0.0	0.0	-0.09326178386159208	-0.08163060494270624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03900703165409868	0.0
29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06110258097347539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04755796822045404	0.0	0.0	-0.03900703165409868	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19902925870757004	0.0	0.1694852887451417	0.003350102183322823	0.08778176901168785	0.0	0.0	0.0	0.0	0.35476507674525376	0.0	0.0	0.0
