	8	55	44	22	9	66	17	11	12	46	32	72	69	40	36	49	13	26	16	41	42	84	85	38	33	45	63	65	50	52	58	47	51	78	77	70	59	73	75	76	81	80	68	86
36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6282176116206907	0.0	0.0	0.0	0.0	0.0	-0.12848465209862842	0.0	-0.03564899008601537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13780926245107936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6892712469322603	0.0	0.0	0.0	0.0	0.0	0.0	-0.03564899008601537	0.0	0.0743931893700909	-0.04869582009336376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04567528286891301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7044422538178208	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0743931893700909	0.0	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17468260577610567	0.0	-0.04869582009336376	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12266239590753147	0.3774566511063303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.8347497063721032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.018032772627391447	0.468525955667512	0.5967729295553046	0.3043639769693111	0.3276460844043227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.8258989362725013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.0	-0.05853401107783349	0.0	0.0	0.0	0.598457119462732	0.0	0.35476507674525376	0.608365212797298	0.0	0.0	0.0	0.5439775632949724	0.0	0.0	0.0	0.0	0.0	0.11326878623640654	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018032772627391447	-0.05853401107783349	0.0	0.21359061219372222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1804162332555288	0.0	0.0	0.0	0.0	0.0	0.0
84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.468525955667512	0.0	0.21359061219372222	0.0	0.039172279842479674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008957131304799262	0.0	0.0	0.0	0.0	0.0	-0.05597151738446203
85	0.0	0.23172571859407462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5967729295553046	0.0	0.0	0.039172279842479674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06637738071473301	0.0	0.0	-0.06499427656993932
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05988156987676205	0.0	0.0	0.0	0.0	0.0	0.0	0.3043639769693111	0.0	0.0	0.0	0.0	0.0	0.6846431475457496	0.0	0.0	0.0	0.0	-0.13052728093947683	0.0	0.0	-0.13220895208068334	-0.0692245134682425	-0.02739294217893473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14345460932916346	0.8342985136974065	0.0	0.0	0.0	0.0	0.0	0.0	0.3276460844043227	0.598457119462732	0.0	0.0	0.0	0.6846431475457496	0.0	0.0	0.0	0.0	0.0	0.0	0.010059693648226287	0.030369858411360397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.09852420713833643	0.04668775803834345	0.0	0.0	-0.03389053326757998	-0.03557063053885957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	0.0	0.003350102183322823	0.0	0.19902925870757004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35476507674525376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05582198962372466	0.0	0.0	0.0	0.13211346456602802	0.0	0.0
65	0.0	0.0	0.0	1.361739462310618	0.0	0.0300069865694741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.608365212797298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03531379861379221	0.031601536798411115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12671891394023535	-0.13780926245107936	0.04567528286891301	0.0	-0.12266239590753147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.038561403182230836	0.26630503996314303	0.0	0.0	0.0	0.3774566511063303	0.0	0.0	0.0	0.0	0.0	-0.13052728093947683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06460044663732334	-0.03841284790050968	0.0	0.060488879909814164	0.13793691277589937	0.0	0.1447004660304235	0.12065486298366287	0.0	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.030127442857509408	0.0	0.0	0.0	0.0	0.03500051228199595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010059693648226287	0.0	0.0	0.03531379861379221	0.0	0.0	0.0	0.07899516830973317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5439775632949724	0.0	0.0	0.0	0.0	0.030369858411360397	0.0	0.0	0.031601536798411115	0.0	0.0	0.07899516830973317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13220895208068334	0.0	0.0	0.0	0.0	0.0	-0.06460044663732334	0.0	0.0	0.0	-0.030611297889528016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06488664142340021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0692245134682425	0.0	0.0	0.0	0.0	0.0	-0.03841284790050968	0.0	0.0	-0.030611297889528016	0.0	0.02543337488859776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01250305692550932	0.010539763594155885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02739294217893473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02543337488859776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.052268902754968594	0.0017458980692340031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060488879909814164	0.0	0.0	0.0	0.0	0.0	0.0	-0.06093222501555781	0.0	0.0	-0.11055799807088193	0.0	0.0	-0.07484722527515122	0.0
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1072098502255647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13793691277589937	0.0	0.0	0.0	0.0	0.0	-0.06093222501555781	0.0	0.0	-0.08550532300886363	0.0	0.0	0.0	-0.046267834182189646	0.0
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11326878623640654	0.1804162332555288	0.008957131304799262	0.0	0.0	0.0	0.0	0.05582198962372466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04451690910592436	-0.05847466232829695	0.0	-0.0011732043494414451
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1447004660304235	0.0	0.0	0.0	0.0	0.0	0.0	-0.08550532300886363	0.0	0.0	-0.015575430487872799	0.0	0.0	-0.016824146978129846	0.0
76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12065486298366287	0.0	0.0	0.0	0.0	0.0	-0.11055799807088193	0.0	0.0	-0.015575430487872799	0.0	0.0	0.0	-0.014367024642603789	0.0
81	0.0	0.08910956334889669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06637738071473301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04451690910592436	0.0	0.0	0.0	-0.050717893596675	0.0	-0.05955509218898375
80	0.0	0.06338889348071569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13211346456602802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05847466232829695	0.0	0.0	-0.050717893596675	0.0	0.0	0.0
68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07484722527515122	-0.046267834182189646	0.0	-0.016824146978129846	-0.014367024642603789	0.0	0.0	0.0	0.0
86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05597151738446203	-0.06499427656993932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0011732043494414451	0.0	0.0	-0.05955509218898375	0.0	0.0	0.0
