	8	85	55	40	22	9	44	67	73	17	11	12	23	64	61	62	59	13	60	26	16	41	42	36	74	32	77	58	45	50	49	70	69	66	81	46	47	53	54	86	82	75	84	88	87
17	0.0	0.0	0.0	0.0	0.0	0.004603559047836006	0.0	0.0	0.07325175944928011	0.0	0.9050204129136111	0.0	0.1679581949591684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05921978900360921	0.061038519990082044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9050204129136111	0.0	0.11297623656609568	0.5492781731969711	0.4013810652349725	0.3377232161727718	0.5672930575204697	0.6327788295022974	0.7044422538178208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11297623656609568	0.0	0.0	0.0	0.0	0.0	0.0	0.6077036561479006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	0.0	0.0	0.0	0.0	0.0	0.0	0.004770485988026235	0.0	0.0	0.1679581949591684	0.5492781731969711	0.0	0.0	0.7453980110364571	0.0	0.0	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.573517519219563	0.0	-0.011538803758488592	0.0	0.04267018466308092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4013810652349725	0.0	0.7453980110364571	0.0	0.00976808357696704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05988156987676205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01250305692550932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3377232161727718	0.0	0.0	0.00976808357696704	0.0	-0.052268902754968594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.038561403182230836	0.0	-0.06488664142340021	0.010539763594155885	0.0	0.0	0.0	0.0	0.0	-0.01446272408205461	0.0	0.0	0.0	0.0	0.0	0.0
62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5672930575204697	0.0	0.0	0.0	-0.052268902754968594	0.0	0.0016206228277612922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05616674686084726	-0.09884033962840778	0.0	0.0	0.0	0.0	0.0	0.0
59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6327788295022974	0.0	0.0	0.0	0.0	0.0016206228277612922	0.0	0.2172221001455035	0.01326223969457839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07360272460127233	-0.07260973304894779	0.006662677865884065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7044422538178208	0.6077036561479006	0.0	0.0	0.0	0.0	0.2172221001455035	0.0	0.06674845354117737	-0.0030400462571663345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01326223969457839	0.06674845354117737	0.0	-0.051768333926260054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04685880980069965	0.0	0.0	0.0	0.0	0.0	0.0	0.07949310736429409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0030400462571663345	-0.051768333926260054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12266239590753147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	0.0	0.0	0.0	0.0	0.0	0.0	0.4408131158272527	0.0	0.0	0.0	0.0	0.0	0.21652045607813591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.018032772627391447	0.3043639769693111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0.0	0.0	0.0	0.0	0.0	0.0	0.542396871043998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17445582727655815	0.0	-0.05853401107783349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262583282219063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	0.0	0.33923737227383216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018032772627391447	-0.05853401107783349	0.0	0.5685678182077911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11065976047036566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	0.0	1.1380305686533276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.573517519219563	-0.05988156987676205	0.0	0.0	0.0	0.0	0.0	0.0	0.3043639769693111	0.0	0.5685678182077911	0.0	0.0	0.0	0.0	0.0	0.0	-0.13052728093947683	-0.13220895208068334	-0.0692245134682425	-0.02739294217893473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09990534287005676	0.027644872712069446	0.05921978900360921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10867438559175613	0.0	0.14986172736427394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061038519990082044	0.0	0.0	-0.011538803758488592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10867438559175613	0.0	0.0	0.0395774043957253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0.0	0.0	-0.00042467098425105765	0.0	0.3871143491969697	0.0	0.846176821040448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021495915601918825	0.0	0.0	0.0	0.0	0.10300653484871225	-0.06083120299177769	0.017029910168143578	0.0	0.0	0.0
58	0.0	0.0	0.0	0.0	0.0	0.0	0.03849123329585704	0.03531379861379221	0.0	0.0	0.0	0.0	0.04267018466308092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14986172736427394	0.0395774043957253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04685880980069965	-0.12266239590753147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291283308052337	0.0	0.0	0.0	0.0	0.0	-0.074444771320201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.038561403182230836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13052728093947683	0.0	0.0	0.0	0.0	0.291283308052337	0.0	-0.06460044663732334	-0.03841284790050968	0.0	0.0	0.0	0.1450853656531642	0.0	0.0	0.13153634979919698	0.0	0.0	0.0	0.0	0.0	0.0
49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13220895208068334	0.0	0.0	0.0	0.0	0.0	-0.06460044663732334	0.0	-0.030611297889528016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06488664142340021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0692245134682425	0.0	0.0	0.0	0.0	0.0	-0.03841284790050968	-0.030611297889528016	0.0	0.02543337488859776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01250305692550932	0.010539763594155885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02739294217893473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02543337488859776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	0.0	0.14803906539644582	0.0	0.0	0.0	0.0	0.6155398472229157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08262583282219063	0.11065976047036566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11616271816793926	0.0	0.0	0.0	0.0	0.0	-0.05249840039677753	0.17224307432651836	-0.030955403128566636	0.0	0.0
81	0.0	0.0	0.0	0.0	0.0	0.0	0.7257469243642126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.021495915601918825	0.0	0.0	0.0	0.0	0.0	0.0	-0.11616271816793926	0.0	0.0	0.0	0.0	0.0	0.0	-0.04392308358282935	0.0	0.0	0.0	0.0
46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07360272460127233	0.0	0.07949310736429409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.074444771320201	0.1450853656531642	0.0	0.0	0.0	0.0	0.0	0.0	0.08483922094257565	0.048939757582455085	-0.03882343105047872	0.0	0.0	0.0	0.0	0.0	0.0
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07260973304894779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08483922094257565	0.0	-0.04744857216052588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05616674686084726	0.006662677865884065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048939757582455085	-0.04744857216052588	0.0	-0.01755679778140916	0.0	0.0	0.0	0.0	0.0	0.0
54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01446272408205461	-0.09884033962840778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13153634979919698	0.0	0.0	0.0	0.0	0.0	-0.03882343105047872	0.0	-0.01755679778140916	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	0.0	-0.07316833197569121	-0.03616342863763303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10300653484871225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06305806803255397	0.0	-0.13986078159319512	-0.13547654352668953
82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06083120299177769	0.0	0.0	0.0	0.0	0.0	0.0	-0.05249840039677753	-0.04392308358282935	0.0	0.0	0.0	0.0	0.0	0.0	-0.05227015487101439	0.0	0.0	0.0
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017029910168143578	0.0	0.0	0.0	0.0	0.0	0.0	0.17224307432651836	0.0	0.0	0.0	0.0	0.0	0.06305806803255397	-0.05227015487101439	0.0	0.1261372615745482	-0.04546984522219856	-0.005655450278673674
84	0.0	0.10099691065545566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.030955403128566636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1261372615745482	0.0	0.0	-0.05597151738446203
88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13986078159319512	0.0	-0.04546984522219856	0.0	0.0	-0.07137915202959615
87	0.0	0.003994222107045947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13547654352668953	0.0	-0.005655450278673674	-0.05597151738446203	-0.07137915202959615	0.0
