N	sigma	esponente	perc
150	1.0	10	0.5356032622905108
150	1.0	10	0.5423485812305104
150	1.0	10	0.5251132759050519
150	1.0	10	0.5441889850870193
150	1.0	10	0.5135799315384404
150	1.0	10	0.5329883940825599
150	1.0	20	0.5416282024642604
150	1.0	20	0.5283774057049333
150	1.0	20	0.5416453204785502
150	1.0	20	0.5506909234387757
150	1.0	20	0.5373973855539014
150	1.0	20	0.5642900220276251
150	1.0	30	0.5636691542339903
150	1.0	30	0.5302559080226021
150	1.0	30	0.5572653204007073
150	1.0	30	0.5455061908347894
150	1.0	30	0.5255539104539192
150	1.0	30	0.5483727002069594
150	1.0	40	0.5348001593723767
150	1.0	40	0.5396419852479591
150	1.0	40	0.5245415385699217
150	1.0	40	0.5358246596321222
150	1.0	40	0.5432399140262926
150	1.0	40	0.5438718354044816
150	1.0	50	0.5820842585305633
150	1.0	50	0.5080964240929037
150	1.0	50	0.5472499428019509
150	1.0	50	0.5342440787413794
150	1.0	50	0.5623427898745335
150	1.0	50	0.5368837176825146
200	0.01	1	0.929475710305005
200	0.01	1	0.9289840994847534
200	0.01	1	0.932855754825646
200	0.01	1	0.9283214303418421
200	0.01	1	0.9389457936971527
200	0.01	1	0.9300345654209877
200	0.01	5	0.9995859998199808
200	0.01	5	0.9992377594877636
200	0.01	5	0.9996969418956226
200	0.01	5	0.9997151377495812
200	0.01	5	0.9997506876384858
200	0.01	5	0.999839341908173
200	0.01	10	0.9999415034561372
200	0.01	10	0.9999585961202992
200	0.01	10	0.9998890377687063
200	0.01	10	0.9999195141429148
200	0.01	10	0.9998896931310214
200	0.01	10	0.999838028599107
200	0.01	20	0.9999804374292338
200	0.01	20	0.9999776017872567
200	0.01	20	0.9999490466079297
200	0.01	20	0.9999895917381908
200	0.01	20	0.9999887614271524
200	0.01	20	0.9999942173296713
200	0.01	30	0.9999998361055393
200	0.01	30	0.9999994189087364
200	0.01	30	0.9999842463622122
200	0.01	30	0.9999971664557762
200	0.01	30	0.999999407725269
200	0.01	30	0.9999964204747818
200	0.01	40	0.9999974447471227
200	0.01	40	0.9999993099443162
200	0.01	40	0.9999995699889441
200	0.01	40	0.9999999630645131
200	0.01	40	0.9999999786072442
200	0.01	40	0.9999998889845363
200	0.01	50	0.999999957198576
200	0.01	50	0.999999873655848
200	0.01	50	0.9999999910531456
200	0.01	50	0.9999998605153081
200	0.01	50	0.9999998597006071
200	0.01	50	0.9999999901382975
200	0.015848931924611134	1	0.882386287495876
200	0.015848931924611134	1	0.8848235017861606
200	0.015848931924611134	1	0.8896721974586865
200	0.015848931924611134	1	0.8899257678304948
200	0.015848931924611134	1	0.8892997935728632
200	0.015848931924611134	1	0.8900533012049954
200	0.015848931924611134	5	0.99716502570563
200	0.015848931924611134	5	0.9970745339599113
200	0.015848931924611134	5	0.9981604459730667
200	0.015848931924611134	5	0.9988347807381813
200	0.015848931924611134	5	0.9973157735285143
200	0.015848931924611134	5	0.9988053679511899
200	0.015848931924611134	10	0.9998432052127856
200	0.015848931924611134	10	0.9995919560996537
200	0.015848931924611134	10	0.999813569279723
200	0.015848931924611134	10	0.9996992454390163
200	0.015848931924611134	10	0.999774211137237
200	0.015848931924611134	10	0.9985686821434105
200	0.015848931924611134	20	0.999906093922754
200	0.015848931924611134	20	0.9998945554980955
200	0.015848931924611134	20	0.9999754683185974
200	0.015848931924611134	20	0.9995464410378808
200	0.015848931924611134	20	0.9998379577566785
200	0.015848931924611134	20	0.999783325037248
200	0.015848931924611134	30	0.9999666094828846
200	0.015848931924611134	30	0.9999646584945592
200	0.015848931924611134	30	0.9999847145562606
200	0.015848931924611134	30	0.9999482377851783
200	0.015848931924611134	30	0.9989371194677106
200	0.015848931924611134	30	0.9999028501238992
200	0.015848931924611134	40	0.9999900275415337
200	0.015848931924611134	40	0.9999847331674895
200	0.015848931924611134	40	0.9999887526193301
200	0.015848931924611134	40	0.9999924724000848
200	0.015848931924611134	40	0.9999927663379322
200	0.015848931924611134	40	0.9999842875996022
200	0.015848931924611134	50	0.9999443179355516
200	0.015848931924611134	50	0.9999985594992348
200	0.015848931924611134	50	0.9999966101424624
200	0.015848931924611134	50	0.999990104652378
200	0.015848931924611134	50	0.9999991053253563
200	0.015848931924611134	50	0.999761126214161
200	0.025118864315095794	1	0.8103728984997646
200	0.025118864315095794	1	0.8155226266862481
200	0.025118864315095794	1	0.8275496117711184
200	0.025118864315095794	1	0.8323125367648502
200	0.025118864315095794	1	0.7894707182649913
200	0.025118864315095794	1	0.8160033388946943
200	0.025118864315095794	5	0.9907291436499006
200	0.025118864315095794	5	0.9935728277282654
200	0.025118864315095794	5	0.992867377859815
200	0.025118864315095794	5	0.9909240773323171
200	0.025118864315095794	5	0.9879953061403486
200	0.025118864315095794	5	0.9894556526550659
200	0.025118864315095794	10	0.9984167741888227
200	0.025118864315095794	10	0.9974073469804017
200	0.025118864315095794	10	0.9966246419052308
200	0.025118864315095794	10	0.9963037749552118
200	0.025118864315095794	10	0.9986278507922537
200	0.025118864315095794	10	0.9966436286672712
200	0.025118864315095794	20	0.9988754345247285
200	0.025118864315095794	20	0.9977145340875593
200	0.025118864315095794	20	0.9989774133434826
200	0.025118864315095794	20	0.9994778464880046
200	0.025118864315095794	20	0.9982252407880992
200	0.025118864315095794	20	0.9987489113629818
200	0.025118864315095794	30	0.9978001086697753
200	0.025118864315095794	30	0.998127565887812
200	0.025118864315095794	30	0.9992353865710082
200	0.025118864315095794	30	0.9996292383565477
200	0.025118864315095794	30	0.9993036794711412
200	0.025118864315095794	30	0.9995023086972941
200	0.025118864315095794	40	0.999623584849824
200	0.025118864315095794	40	0.9999417895689482
200	0.025118864315095794	40	0.9992746870718631
200	0.025118864315095794	40	0.9991100783800099
200	0.025118864315095794	40	0.9990997837882455
200	0.025118864315095794	40	0.9982638335548649
200	0.025118864315095794	50	0.9993491097804044
200	0.025118864315095794	50	0.9998640700551049
200	0.025118864315095794	50	0.9999333668598938
200	0.025118864315095794	50	0.997751003625947
200	0.025118864315095794	50	0.9996557769432272
200	0.025118864315095794	50	0.9982894531280088
200	0.039810717055349734	1	0.7224846177682709
200	0.039810717055349734	1	0.7473758180213776
200	0.039810717055349734	1	0.7149324912140037
200	0.039810717055349734	1	0.7597794650450636
200	0.039810717055349734	1	0.7176835235235203
200	0.039810717055349734	1	0.7255898821710983
200	0.039810717055349734	5	0.9731629398092826
200	0.039810717055349734	5	0.9530289383504383
200	0.039810717055349734	5	0.9735086209991759
200	0.039810717055349734	5	0.9539672826591117
200	0.039810717055349734	5	0.9644194133234381
200	0.039810717055349734	5	0.9478940365891543
200	0.039810717055349734	10	0.9858439463712376
200	0.039810717055349734	10	0.9880893520148127
200	0.039810717055349734	10	0.9847557618651228
200	0.039810717055349734	10	0.9909306777133956
200	0.039810717055349734	10	0.9879612901500436
200	0.039810717055349734	10	0.9776642485735415
200	0.039810717055349734	20	0.9950784373682611
200	0.039810717055349734	20	0.9945016953961112
200	0.039810717055349734	20	0.9929593097682573
200	0.039810717055349734	20	0.9856537662682933
200	0.039810717055349734	20	0.9910785055227155
200	0.039810717055349734	20	0.9894532528541748
200	0.039810717055349734	30	0.9986152848218041
200	0.039810717055349734	30	0.994314727689156
200	0.039810717055349734	30	0.9901005481857729
200	0.039810717055349734	30	0.9931653407833875
200	0.039810717055349734	30	0.9912667441923714
200	0.039810717055349734	30	0.9932594744032562
200	0.039810717055349734	40	0.9936014658268204
200	0.039810717055349734	40	0.9953713056361387
200	0.039810717055349734	40	0.9952676047303223
200	0.039810717055349734	40	0.9927884650568819
200	0.039810717055349734	40	0.9974282369467302
200	0.039810717055349734	40	0.9937220022488121
200	0.039810717055349734	50	0.9941806922990986
200	0.039810717055349734	50	0.9967644209705792
200	0.039810717055349734	50	0.9955806661657192
200	0.039810717055349734	50	0.9929452207721438
200	0.039810717055349734	50	0.9981829142169456
200	0.039810717055349734	50	0.9957774853198338
200	0.06309573444801933	1	0.6546909257106819
200	0.06309573444801933	1	0.6285640294419379
200	0.06309573444801933	1	0.6293175391661687
200	0.06309573444801933	1	0.658852906016482
200	0.06309573444801933	1	0.629103752159829
200	0.06309573444801933	1	0.6399179888519299
200	0.06309573444801933	5	0.9059421887699769
200	0.06309573444801933	5	0.8944369796975462
200	0.06309573444801933	5	0.8976067062033333
200	0.06309573444801933	5	0.8943129462063155
200	0.06309573444801933	5	0.8837452638403436
200	0.06309573444801933	5	0.8973523478003286
200	0.06309573444801933	10	0.9512718209226244
200	0.06309573444801933	10	0.9331064107948295
200	0.06309573444801933	10	0.9200944006939458
200	0.06309573444801933	10	0.9695787035553298
200	0.06309573444801933	10	0.8947539764696669
200	0.06309573444801933	10	0.9549070210025813
200	0.06309573444801933	20	0.9597866358517715
200	0.06309573444801933	20	0.94781919143313
200	0.06309573444801933	20	0.9705773738020255
200	0.06309573444801933	20	0.9663339192136233
200	0.06309573444801933	20	0.9593236449639684
200	0.06309573444801933	20	0.9525296405975505
200	0.06309573444801933	30	0.9679933146143692
200	0.06309573444801933	30	0.9846276647658417
200	0.06309573444801933	30	0.9754326596857856
200	0.06309573444801933	30	0.9716073403835681
200	0.06309573444801933	30	0.9824650400861779
200	0.06309573444801933	30	0.9747663775776936
200	0.06309573444801933	40	0.9735248399972675
200	0.06309573444801933	40	0.9732679892094055
200	0.06309573444801933	40	0.9700655461855608
200	0.06309573444801933	40	0.9738576785128131
200	0.06309573444801933	40	0.9692096360649061
200	0.06309573444801933	40	0.9775820708805669
200	0.06309573444801933	50	0.94649652729891
200	0.06309573444801933	50	0.9715514465252975
200	0.06309573444801933	50	0.9809550491517375
200	0.06309573444801933	50	0.9723623537559521
200	0.06309573444801933	50	0.9616168846270016
200	0.06309573444801933	50	0.966057179799319
200	0.1	1	0.5848802168270724
200	0.1	1	0.595865965381082
200	0.1	1	0.5703310002059094
200	0.1	1	0.586158431091983
200	0.1	1	0.576087116702598
200	0.1	1	0.5837142897233905
200	0.1	5	0.7849537796490867
200	0.1	5	0.7692947052382909
200	0.1	5	0.7830432313339801
200	0.1	5	0.7963816411830915
200	0.1	5	0.8021584700599567
200	0.1	5	0.7745006007599673
200	0.1	10	0.860320181519358
200	0.1	10	0.836406071321933
200	0.1	10	0.8566603717454434
200	0.1	10	0.8426434601488224
200	0.1	10	0.823246092731965
200	0.1	10	0.8558314901708165
200	0.1	20	0.8894637912755153
200	0.1	20	0.9077619591804408
200	0.1	20	0.8368945653178368
200	0.1	20	0.8780708104252811
200	0.1	20	0.900179611641668
200	0.1	20	0.8943999929346474
200	0.1	30	0.9100289198213517
200	0.1	30	0.9194101908464947
200	0.1	30	0.9106653788247515
200	0.1	30	0.8600857786774995
200	0.1	30	0.9115110068441549
200	0.1	30	0.86798990600303
200	0.1	40	0.9148443707540542
200	0.1	40	0.8776120019047651
200	0.1	40	0.9295660730776323
200	0.1	40	0.9169199647766092
200	0.1	40	0.9001308667984073
200	0.1	40	0.8748792028759116
200	0.1	50	0.8954558243055789
200	0.1	50	0.946241667703431
200	0.1	50	0.9352914246329543
200	0.1	50	0.9276138497204007
200	0.1	50	0.9204040792648897
200	0.1	50	0.9047652139585617
200	0.15848931924611143	1	0.5647638317229026
200	0.15848931924611143	1	0.5541409846809295
200	0.15848931924611143	1	0.5472529792737783
200	0.15848931924611143	1	0.5519017881007211
200	0.15848931924611143	1	0.5411036802165262
200	0.15848931924611143	1	0.5423584429193664
200	0.15848931924611143	5	0.6993082483993068
200	0.15848931924611143	5	0.6751466669640342
200	0.15848931924611143	5	0.6362871599066634
200	0.15848931924611143	5	0.6481775274054388
200	0.15848931924611143	5	0.6980859328114295
200	0.15848931924611143	5	0.663496551393901
200	0.15848931924611143	10	0.7240380243352068
200	0.15848931924611143	10	0.7527153349613499
200	0.15848931924611143	10	0.7351821888945367
200	0.15848931924611143	10	0.782432264926879
200	0.15848931924611143	10	0.7393655351969496
200	0.15848931924611143	10	0.7465635918517225
200	0.15848931924611143	20	0.7626055586042643
200	0.15848931924611143	20	0.8237965976956765
200	0.15848931924611143	20	0.7992472236834391
200	0.15848931924611143	20	0.7528552147499971
200	0.15848931924611143	20	0.7562443448705856
200	0.15848931924611143	20	0.7411577276409663
200	0.15848931924611143	30	0.8036559782179212
200	0.15848931924611143	30	0.8287474417890328
200	0.15848931924611143	30	0.7695205307110633
200	0.15848931924611143	30	0.762390041443307
200	0.15848931924611143	30	0.8249377210362827
200	0.15848931924611143	30	0.772071230554366
200	0.15848931924611143	40	0.8039066709730768
200	0.15848931924611143	40	0.8125690367058487
200	0.15848931924611143	40	0.8165051029469655
200	0.15848931924611143	40	0.7780618444263293
200	0.15848931924611143	40	0.7935978066911888
200	0.15848931924611143	40	0.7522649007733767
200	0.15848931924611143	50	0.8339612492433673
200	0.15848931924611143	50	0.7768359703658689
200	0.15848931924611143	50	0.8160966589492273
200	0.15848931924611143	50	0.7776465190030397
200	0.15848931924611143	50	0.8176484185819147
200	0.15848931924611143	50	0.8210898891387113
200	0.25118864315095807	1	0.5266570815591977
200	0.25118864315095807	1	0.5244745991733314
200	0.25118864315095807	1	0.5210542835044003
200	0.25118864315095807	1	0.5222227591752764
200	0.25118864315095807	1	0.5235828107185078
200	0.25118864315095807	1	0.5198420042036951
200	0.25118864315095807	5	0.5875580627044847
200	0.25118864315095807	5	0.5895019938938768
200	0.25118864315095807	5	0.6058448177900165
200	0.25118864315095807	5	0.6077412753937312
200	0.25118864315095807	5	0.5871348556478205
200	0.25118864315095807	5	0.5953793448277437
200	0.25118864315095807	10	0.6337435507499168
200	0.25118864315095807	10	0.7026747773534048
200	0.25118864315095807	10	0.6020587168275776
200	0.25118864315095807	10	0.6532628285507576
200	0.25118864315095807	10	0.617805822473507
200	0.25118864315095807	10	0.6721267849545781
200	0.25118864315095807	20	0.7132022339528978
200	0.25118864315095807	20	0.6827332796829634
200	0.25118864315095807	20	0.671684816389794
200	0.25118864315095807	20	0.6886839584215582
200	0.25118864315095807	20	0.6651684440640608
200	0.25118864315095807	20	0.6717135540710603
200	0.25118864315095807	30	0.6975417865625129
200	0.25118864315095807	30	0.6971319275845591
200	0.25118864315095807	30	0.7275409163088441
200	0.25118864315095807	30	0.6509400527261852
200	0.25118864315095807	30	0.6513254870950973
200	0.25118864315095807	30	0.7544136989292622
200	0.25118864315095807	40	0.6641621354144222
200	0.25118864315095807	40	0.6984799686895803
200	0.25118864315095807	40	0.7361611777979425
200	0.25118864315095807	40	0.7091752189543777
200	0.25118864315095807	40	0.731479844193085
200	0.25118864315095807	40	0.6791038041726012
200	0.25118864315095807	50	0.710365763663736
200	0.25118864315095807	50	0.7094796098226757
200	0.25118864315095807	50	0.6868394274999654
200	0.25118864315095807	50	0.7178739852198335
200	0.25118864315095807	50	0.7616563384440388
200	0.25118864315095807	50	0.6852195373185765
200	0.3981071705534973	1	0.5192822107353696
200	0.3981071705534973	1	0.5163672286337924
200	0.3981071705534973	1	0.513644058084499
200	0.3981071705534973	1	0.5101074538472644
200	0.3981071705534973	1	0.5153374816092461
200	0.3981071705534973	1	0.5119689816704869
200	0.3981071705534973	5	0.5378536764393501
200	0.3981071705534973	5	0.5591615725318473
200	0.3981071705534973	5	0.5462925058653891
200	0.3981071705534973	5	0.5573621726787712
200	0.3981071705534973	5	0.5606430749478115
200	0.3981071705534973	5	0.5548081205516022
200	0.3981071705534973	10	0.5845854826465513
200	0.3981071705534973	10	0.5948717695952387
200	0.3981071705534973	10	0.6092359509752222
200	0.3981071705534973	10	0.5868449970010158
200	0.3981071705534973	10	0.5951501026521291
200	0.3981071705534973	10	0.5806228663074389
200	0.3981071705534973	20	0.6329717759547406
200	0.3981071705534973	20	0.6292329031313467
200	0.3981071705534973	20	0.6074133528450854
200	0.3981071705534973	20	0.6166626583465856
200	0.3981071705534973	20	0.6078931785040257
200	0.3981071705534973	20	0.6013567249872674
200	0.3981071705534973	30	0.6156107554448013
200	0.3981071705534973	30	0.6266524922325879
200	0.3981071705534973	30	0.6296938373645109
200	0.3981071705534973	30	0.6384927156497799
200	0.3981071705534973	30	0.6132228988690122
200	0.3981071705534973	30	0.618238780228403
200	0.3981071705534973	40	0.6060608592846609
200	0.3981071705534973	40	0.6443835148627632
200	0.3981071705534973	40	0.6035828843833951
200	0.3981071705534973	40	0.6230174330062633
200	0.3981071705534973	40	0.6086583641207813
200	0.3981071705534973	40	0.6358261720086672
200	0.3981071705534973	50	0.6224701639459084
200	0.3981071705534973	50	0.6391195024541305
200	0.3981071705534973	50	0.6423312912287087
200	0.3981071705534973	50	0.6175774523917896
200	0.3981071705534973	50	0.625621955514311
200	0.3981071705534973	50	0.6350104613862602
200	0.6309573444801934	1	0.5091365914232091
200	0.6309573444801934	1	0.5091417827164048
200	0.6309573444801934	1	0.5114837929569385
200	0.6309573444801934	1	0.5106290340157568
200	0.6309573444801934	1	0.509125849979374
200	0.6309573444801934	1	0.5104588193697923
200	0.6309573444801934	5	0.5320210312555353
200	0.6309573444801934	5	0.5404690144336841
200	0.6309573444801934	5	0.5380307193106868
200	0.6309573444801934	5	0.5343613450893987
200	0.6309573444801934	5	0.5332459132996422
200	0.6309573444801934	5	0.5214879751200958
200	0.6309573444801934	10	0.5560127593122273
200	0.6309573444801934	10	0.5457407371866039
200	0.6309573444801934	10	0.5425666860554781
200	0.6309573444801934	10	0.551966647650713
200	0.6309573444801934	10	0.5510980320296223
200	0.6309573444801934	10	0.5405013756911055
200	0.6309573444801934	20	0.5601633596383474
200	0.6309573444801934	20	0.5900085970814958
200	0.6309573444801934	20	0.5692535839105038
200	0.6309573444801934	20	0.5945093565401096
200	0.6309573444801934	20	0.5553011202295919
200	0.6309573444801934	20	0.5554335671113505
200	0.6309573444801934	30	0.5794340591028476
200	0.6309573444801934	30	0.5769262012083066
200	0.6309573444801934	30	0.578102629321846
200	0.6309573444801934	30	0.6047582142933008
200	0.6309573444801934	30	0.5667466546119253
200	0.6309573444801934	30	0.5803904302988824
200	0.6309573444801934	40	0.5594865769916005
200	0.6309573444801934	40	0.5837873361260029
200	0.6309573444801934	40	0.5723698735549461
200	0.6309573444801934	40	0.5867432380124691
200	0.6309573444801934	40	0.5429147392557674
200	0.6309573444801934	40	0.5779182000664128
200	0.6309573444801934	50	0.581371483392792
200	0.6309573444801934	50	0.5706599355531806
200	0.6309573444801934	50	0.5972461385475033
200	0.6309573444801934	50	0.5968309698564889
200	0.6309573444801934	50	0.5819186250424652
200	0.6309573444801934	50	0.5738486899662262
200	1.0	1	0.5075297293645277
200	1.0	1	0.5048475943323156
200	1.0	1	0.5068703048949779
200	1.0	1	0.5053731692103907
200	1.0	1	0.5056700682593477
200	1.0	1	0.5073733117455494
200	1.0	5	0.5171880006222366
200	1.0	5	0.5204023185568134
200	1.0	5	0.5178331302654696
200	1.0	5	0.5261221118471019
200	1.0	5	0.5195637956327713
200	1.0	5	0.5152385957542837
200	1.0	10	0.5314091344802617
200	1.0	10	0.536388916756327
200	1.0	10	0.5212489642503627
200	1.0	10	0.5248280804307569
200	1.0	10	0.5356817348084507
200	1.0	10	0.5308325203562727
200	1.0	20	0.559281630909589
200	1.0	20	0.5220579377615767
200	1.0	20	0.5403803675179596
200	1.0	20	0.5423630771051912
200	1.0	20	0.5380378704272286
200	1.0	20	0.545055728889852
200	1.0	30	0.5440926860894626
200	1.0	30	0.5388599970240632
200	1.0	30	0.538378477939886
200	1.0	30	0.5453097865461634
200	1.0	30	0.5493077501627867
200	1.0	30	0.5376053426930641
200	1.0	40	0.5588511789242199
200	1.0	40	0.5553792125844977
200	1.0	40	0.5520101560601436
200	1.0	40	0.5429925777508803
200	1.0	40	0.5576699080350462
200	1.0	40	0.5313599782229089
200	1.0	50	0.5336067786757684
200	1.0	50	0.5532480791326757
200	1.0	50	0.5843752454192929
200	1.0	50	0.539152754359756
200	1.0	50	0.5386857918010365
200	1.0	50	0.5581085084415823
