time	father	part_number	neighbors	leaf	vertici	box
0.25193722408426655	1	4	[8, 7, nan, nan, nan]	True	[[[0.06442146679510095, -0.22893875683659262], [0.018320237657934807, -0.04457678994623724]], [[0.018320237657934807, -0.04457678994623724], [-0.07771774490465841, 0.33948566766722393]], [[-0.07771774490465841, 0.33948566766722393], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]], [[-0.3805673850246102, -0.22893875683659257], [0.06442146679510095, -0.22893875683659262]]]	[[0.06442146679510095, -0.22893875683659262], [-0.07771774490465841, 0.33948566766722393], [-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]
0.8106967189323099	2	5	[6, nan, nan, 8]	False	[[[0.49409124174237046, -0.16231747849891534], [1.2920789474522596, 0.15743865668296236]], [[1.2920789474522596, 0.15743865668296236], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [0.46852601428590335, 0.33948566766722393]], [[0.46852601428590335, 0.33948566766722393], [0.49409124174237046, -0.16231747849891534]]]	[[0.49409124174237046, -0.16231747849891534], [1.2920789474522596, 0.15743865668296236], [1.2920789474522596, 0.3394856676672239], [0.46852601428590335, 0.33948566766722393]]
0.8106967189323099	2	6	[10, 9, 8, nan, nan]	False	[[[1.2920789474522596, 0.15743865668296236], [0.9733412701853096, 0.029719486211454847]], [[0.9733412701853096, 0.029719486211454847], [0.49409124174237046, -0.16231747849891534]], [[0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257]], [[0.49748537776394747, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.15743865668296236]]]	[[1.2920789474522596, 0.15743865668296236], [0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]]
1.0002559185907982	3	7	[8, nan, 4]	True	[[[0.018320237657934807, -0.04457678994623724], [0.31930288430077486, 0.33948566766722393]], [[0.31930288430077486, 0.33948566766722393], [-0.07771774490465841, 0.33948566766722393]], [[-0.07771774490465841, 0.33948566766722393], [0.018320237657934807, -0.04457678994623724]]]	[[0.018320237657934807, -0.04457678994623724], [0.31930288430077486, 0.33948566766722393], [-0.07771774490465841, 0.33948566766722393]]
1.0002559185907982	3	8	[7, 4, nan, 15, 9, nan]	True	[[[0.31930288430077486, 0.33948566766722393], [0.018320237657934807, -0.04457678994623724]], [[0.018320237657934807, -0.04457678994623724], [0.06442146679510095, -0.22893875683659262]], [[0.06442146679510095, -0.22893875683659262], [0.49748537776394747, -0.22893875683659257]], [[0.49748537776394747, -0.22893875683659257], [0.49409124174237046, -0.16231747849891534]], [[0.49409124174237046, -0.16231747849891534], [0.46852601428590335, 0.33948566766722393]], [[0.46852601428590335, 0.33948566766722393], [0.31930288430077486, 0.33948566766722393]]]	[[0.31930288430077486, 0.33948566766722393], [0.018320237657934807, -0.04457678994623724], [0.06442146679510095, -0.22893875683659262], [0.49748537776394747, -0.22893875683659257], [0.49409124174237046, -0.16231747849891534], [0.46852601428590335, 0.33948566766722393]]
1.3334644209839095	5	9	[10, nan, 8, 15, 16]	True	[[[0.9733412701853096, 0.029719486211454847], [0.8625073425751584, 0.3394856676672239]], [[0.8625073425751584, 0.3394856676672239], [0.46852601428590335, 0.33948566766722393]], [[0.46852601428590335, 0.33948566766722393], [0.49409124174237046, -0.16231747849891534]], [[0.49409124174237046, -0.16231747849891534], [0.8459890755852593, -0.021310931000319833]], [[0.8459890755852593, -0.021310931000319833], [0.9733412701853096, 0.029719486211454847]]]	[[0.9733412701853096, 0.029719486211454847], [0.8625073425751584, 0.3394856676672239], [0.46852601428590335, 0.33948566766722393], [0.49409124174237046, -0.16231747849891534]]
1.3334644209839095	5	10	[9, 16, 13, nan, nan]	True	[[[0.8625073425751584, 0.3394856676672239], [0.9733412701853096, 0.029719486211454847]], [[0.9733412701853096, 0.029719486211454847], [1.0196113769762, 0.04826006072913626]], [[1.0196113769762, 0.04826006072913626], [1.2920789474522596, 0.15743865668296236]], [[1.2920789474522596, 0.15743865668296236], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [0.8625073425751584, 0.3394856676672239]]]	[[0.8625073425751584, 0.3394856676672239], [0.9733412701853096, 0.029719486211454847], [1.2920789474522596, 0.15743865668296236], [1.2920789474522596, 0.3394856676672239]]
0.9289374941509921	6	11	[12, nan, nan, 10]	False	[[[1.0196113769762, 0.04826006072913626], [1.0175334526994955, -0.22893875683659257]], [[1.0175334526994955, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.15743865668296236]], [[1.2920789474522596, 0.15743865668296236], [1.0196113769762, 0.04826006072913626]]]	[[1.0196113769762, 0.04826006072913626], [1.0175334526994955, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.15743865668296236]]
0.9289374941509921	6	12	[14, 13, 10, 9, 8, nan]	False	[[[1.0175334526994955, -0.22893875683659257], [1.0187064372242016, -0.0724605218418723]], [[1.0187064372242016, -0.0724605218418723], [1.0196113769762, 0.04826006072913626]], [[1.0196113769762, 0.04826006072913626], [0.9733412701853096, 0.029719486211454847]], [[0.9733412701853096, 0.029719486211454847], [0.49409124174237046, -0.16231747849891534]], [[0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257]], [[0.49748537776394747, -0.22893875683659257], [1.0175334526994955, -0.22893875683659257]]]	[[1.0175334526994955, -0.22893875683659257], [1.0196113769762, 0.04826006072913626], [0.9733412701853096, 0.029719486211454847], [0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257]]
0.9938007941820717	11	13	[14, nan, 10, 16]	True	[[[1.0187064372242016, -0.0724605218418723], [1.2920789474522596, -0.02971089791250772]], [[1.2920789474522596, -0.02971089791250772], [1.2920789474522596, 0.15743865668296236]], [[1.2920789474522596, 0.15743865668296236], [1.0196113769762, 0.04826006072913626]], [[1.0196113769762, 0.04826006072913626], [1.0187064372242016, -0.0724605218418723]]]	[[1.0187064372242016, -0.0724605218418723], [1.2920789474522596, -0.02971089791250772], [1.2920789474522596, 0.15743865668296236], [1.0196113769762, 0.04826006072913626]]
0.9938007941820717	11	14	[13, 16, 15, nan, nan]	True	[[[1.2920789474522596, -0.02971089791250772], [1.0187064372242016, -0.0724605218418723]], [[1.0187064372242016, -0.0724605218418723], [1.0179364062364207, -0.17518403380759254]], [[1.0179364062364207, -0.17518403380759254], [1.0175334526994955, -0.22893875683659257]], [[1.0175334526994955, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, -0.02971089791250772]]]	[[1.2920789474522596, -0.02971089791250772], [1.0187064372242016, -0.0724605218418723], [1.0175334526994955, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]]
1.034914574287159	12	15	[16, 9, 8, nan, 14]	True	[[[1.0179364062364207, -0.17518403380759254], [0.8459890755852593, -0.021310931000319833]], [[0.8459890755852593, -0.021310931000319833], [0.49409124174237046, -0.16231747849891534]], [[0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257]], [[0.49748537776394747, -0.22893875683659257], [1.0175334526994955, -0.22893875683659257]], [[1.0175334526994955, -0.22893875683659257], [1.0179364062364207, -0.17518403380759254]]]	[[1.0179364062364207, -0.17518403380759254], [0.8459890755852593, -0.021310931000319833], [0.49409124174237046, -0.16231747849891534], [0.49748537776394747, -0.22893875683659257], [1.0175334526994955, -0.22893875683659257]]
1.034914574287159	12	16	[15, 14, 13, 10, 9]	True	[[[0.8459890755852593, -0.021310931000319833], [1.0179364062364207, -0.17518403380759254]], [[1.0179364062364207, -0.17518403380759254], [1.0187064372242016, -0.0724605218418723]], [[1.0187064372242016, -0.0724605218418723], [1.0196113769762, 0.04826006072913626]], [[1.0196113769762, 0.04826006072913626], [0.9733412701853096, 0.029719486211454847]], [[0.9733412701853096, 0.029719486211454847], [0.8459890755852593, -0.021310931000319833]]]	[[0.8459890755852593, -0.021310931000319833], [1.0179364062364207, -0.17518403380759254], [1.0187064372242016, -0.0724605218418723], [1.0196113769762, 0.04826006072913626], [0.9733412701853096, 0.029719486211454847]]
time	father	part_number	neighbors	leaf	vertici	box
0.0	nan	0	[nan, nan, nan, nan]	False	[[[-0.3805673850246102, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]]	[[-0.3805673850246102, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]]
0.3194926602515858	0	1	[2, nan, nan, nan]	False	[[[0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]], [[0.561656985005698, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]], [[-0.3805673850246102, -0.22893875683659257], [0.47148417862838277, -0.22893875683659257]]]	[[0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]
0.3194926602515858	0	2	[3, nan, nan, nan]	False	[[[0.561656985005698, 0.3394856676672239], [0.47148417862838277, -0.22893875683659257]], [[0.47148417862838277, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [0.561656985005698, 0.3394856676672239]]]	[[0.561656985005698, 0.3394856676672239], [0.47148417862838277, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]]
0.993353265206737	1	3	[4, nan, 5, nan]	False	[[[-0.01285442898916415, 0.3394856676672239], [0.04621590715948735, -0.22893875683659257]], [[0.04621590715948735, -0.22893875683659257], [0.47148417862838277, -0.22893875683659257]], [[0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]], [[0.561656985005698, 0.3394856676672239], [-0.01285442898916415, 0.3394856676672239]]]	[[-0.01285442898916415, 0.3394856676672239], [0.04621590715948735, -0.22893875683659257], [0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]]
0.993353265206737	1	4	[15, 16, 7, nan, nan, nan]	True	[[[0.04621590715948735, -0.22893875683659257], [0.028348054200768694, -0.056999257294565155]], [[0.028348054200768694, -0.056999257294565155], [0.023082047636024346, -0.006325315919568295]], [[0.023082047636024346, -0.006325315919568295], [-0.01285442898916415, 0.3394856676672239]], [[-0.01285442898916415, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]], [[-0.3805673850246102, -0.22893875683659257], [0.04621590715948735, -0.22893875683659257]]]	[[0.04621590715948735, -0.22893875683659257], [-0.01285442898916415, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]
0.4064316115744621	2	5	[10, 17, nan, 11, nan]	True	[[[0.771772251946682, -0.2289387568365926], [1.12227641042454, 0.27959982757727203]], [[1.12227641042454, 0.27959982757727203], [1.1635520119792606, 0.33948566766722393]], [[1.1635520119792606, 0.33948566766722393], [0.561656985005698, 0.3394856676672239]], [[0.561656985005698, 0.3394856676672239], [0.47148417862838277, -0.22893875683659257]], [[0.47148417862838277, -0.22893875683659257], [0.771772251946682, -0.2289387568365926]]]	[[0.771772251946682, -0.2289387568365926], [1.1635520119792606, 0.33948566766722393], [0.561656985005698, 0.3394856676672239], [0.47148417862838277, -0.22893875683659257]]
0.4064316115744621	2	6	[5, nan, nan, nan]	False	[[[1.1635520119792606, 0.33948566766722393], [0.771772251946682, -0.2289387568365926]], [[0.771772251946682, -0.2289387568365926], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393]]]	[[1.1635520119792606, 0.33948566766722393], [0.771772251946682, -0.2289387568365926], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]]
1.260864524279649	3	7	[16, 11, nan, 4]	True	[[[0.023082047636024346, -0.006325315919568295], [0.09829735609978167, 0.05153389639972123]], [[0.09829735609978167, 0.05153389639972123], [0.47262635973452155, 0.33948566766722393]], [[0.47262635973452155, 0.33948566766722393], [-0.01285442898916415, 0.3394856676672239]], [[-0.01285442898916415, 0.3394856676672239], [0.023082047636024346, -0.006325315919568295]]]	[[0.023082047636024346, -0.006325315919568295], [0.47262635973452155, 0.33948566766722393], [-0.01285442898916415, 0.3394856676672239]]
1.260864524279649	3	8	[7, 4, nan, 5, nan]	False	[[[0.47262635973452155, 0.33948566766722393], [0.023082047636024346, -0.006325315919568295]], [[0.023082047636024346, -0.006325315919568295], [0.04621590715948735, -0.22893875683659257]], [[0.04621590715948735, -0.22893875683659257], [0.47148417862838277, -0.22893875683659257]], [[0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]], [[0.561656985005698, 0.3394856676672239], [0.47262635973452155, 0.33948566766722393]]]	[[0.47262635973452155, 0.33948566766722393], [0.023082047636024346, -0.006325315919568295], [0.04621590715948735, -0.22893875683659257], [0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]]
0.8624577241744407	6	9	[10, nan, nan, nan, 5]	False	[[[1.12227641042454, 0.27959982757727203], [1.0382816046975905, -0.22893875683659246]], [[1.0382816046975905, -0.22893875683659246], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393]], [[1.1635520119792606, 0.33948566766722393], [1.12227641042454, 0.27959982757727203]]]	[[1.12227641042454, 0.27959982757727203], [1.0382816046975905, -0.22893875683659246], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393]]
0.8624577241744407	6	10	[14, 17, 5, nan]	True	[[[1.0382816046975905, -0.22893875683659246], [1.071528699593616, -0.027647374256807557]], [[1.071528699593616, -0.027647374256807557], [1.12227641042454, 0.27959982757727203]], [[1.12227641042454, 0.27959982757727203], [0.771772251946682, -0.2289387568365926]], [[0.771772251946682, -0.2289387568365926], [1.0382816046975905, -0.22893875683659246]]]	[[1.0382816046975905, -0.22893875683659246], [1.12227641042454, 0.27959982757727203], [0.771772251946682, -0.2289387568365926]]
1.3334058336159604	8	11	[16, 15, nan, 5, nan, 7]	True	[[[0.09829735609978167, 0.05153389639972123], [0.1589777428510417, -0.052534358030695054]], [[0.1589777428510417, -0.052534358030695054], [0.2618360756130527, -0.22893875683659268]], [[0.2618360756130527, -0.22893875683659268], [0.47148417862838277, -0.22893875683659257]], [[0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239]], [[0.561656985005698, 0.3394856676672239], [0.47262635973452155, 0.33948566766722393]], [[0.47262635973452155, 0.33948566766722393], [0.09829735609978167, 0.05153389639972123]]]	[[0.09829735609978167, 0.05153389639972123], [0.2618360756130527, -0.22893875683659268], [0.47148417862838277, -0.22893875683659257], [0.561656985005698, 0.3394856676672239], [0.47262635973452155, 0.33948566766722393]]
1.3334058336159604	8	12	[11, 7, 4, nan]	False	[[[0.2618360756130527, -0.22893875683659268], [0.09829735609978167, 0.05153389639972123]], [[0.09829735609978167, 0.05153389639972123], [0.023082047636024346, -0.006325315919568295]], [[0.023082047636024346, -0.006325315919568295], [0.04621590715948735, -0.22893875683659257]], [[0.04621590715948735, -0.22893875683659257], [0.2618360756130527, -0.22893875683659268]]]	[[0.2618360756130527, -0.22893875683659268], [0.09829735609978167, 0.05153389639972123], [0.023082047636024346, -0.006325315919568295], [0.04621590715948735, -0.22893875683659257]]
1.1197002292540676	9	13	[14, nan, nan, 5, 10]	False	[[[1.071528699593616, -0.027647374256807557], [1.2920789474522596, -0.10384103605851992]], [[1.2920789474522596, -0.10384103605851992], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393]], [[1.1635520119792606, 0.33948566766722393], [1.12227641042454, 0.27959982757727203]], [[1.12227641042454, 0.27959982757727203], [1.071528699593616, -0.027647374256807557]]]	[[1.071528699593616, -0.027647374256807557], [1.2920789474522596, -0.10384103605851992], [1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393], [1.12227641042454, 0.27959982757727203]]
1.1197002292540676	9	14	[18, 17, 10, nan, nan]	True	[[[1.2920789474522596, -0.10384103605851992], [1.0851993358428396, -0.03237017935496904]], [[1.0851993358428396, -0.03237017935496904], [1.071528699593616, -0.027647374256807557]], [[1.071528699593616, -0.027647374256807557], [1.0382816046975905, -0.22893875683659246]], [[1.0382816046975905, -0.22893875683659246], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, -0.10384103605851992]]]	[[1.2920789474522596, -0.10384103605851992], [1.071528699593616, -0.027647374256807557], [1.0382816046975905, -0.22893875683659246], [1.2920789474522596, -0.22893875683659257]]
1.4793238954779457	12	15	[16, 4, nan, 11]	True	[[[0.1589777428510417, -0.052534358030695054], [0.028348054200768694, -0.056999257294565155]], [[0.028348054200768694, -0.056999257294565155], [0.04621590715948735, -0.22893875683659257]], [[0.04621590715948735, -0.22893875683659257], [0.2618360756130527, -0.22893875683659268]], [[0.2618360756130527, -0.22893875683659268], [0.1589777428510417, -0.052534358030695054]]]	[[0.1589777428510417, -0.052534358030695054], [0.028348054200768694, -0.056999257294565155], [0.04621590715948735, -0.22893875683659257], [0.2618360756130527, -0.22893875683659268]]
1.4793238954779457	12	16	[15, 11, 7, 4]	True	[[[0.028348054200768694, -0.056999257294565155], [0.1589777428510417, -0.052534358030695054]], [[0.1589777428510417, -0.052534358030695054], [0.09829735609978167, 0.05153389639972123]], [[0.09829735609978167, 0.05153389639972123], [0.023082047636024346, -0.006325315919568295]], [[0.023082047636024346, -0.006325315919568295], [0.028348054200768694, -0.056999257294565155]]]	[[0.028348054200768694, -0.056999257294565155], [0.1589777428510417, -0.052534358030695054], [0.09829735609978167, 0.05153389639972123], [0.023082047636024346, -0.006325315919568295]]
1.2187581820563882	13	17	[18, nan, nan, 5, 10, 14]	True	[[[1.0851993358428396, -0.03237017935496904], [1.2920789474522596, 0.09613217046653225]], [[1.2920789474522596, 0.09613217046653225], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393]], [[1.1635520119792606, 0.33948566766722393], [1.12227641042454, 0.27959982757727203]], [[1.12227641042454, 0.27959982757727203], [1.071528699593616, -0.027647374256807557]], [[1.071528699593616, -0.027647374256807557], [1.0851993358428396, -0.03237017935496904]]]	[[1.0851993358428396, -0.03237017935496904], [1.2920789474522596, 0.09613217046653225], [1.2920789474522596, 0.3394856676672239], [1.1635520119792606, 0.33948566766722393], [1.12227641042454, 0.27959982757727203], [1.071528699593616, -0.027647374256807557]]
1.2187581820563882	13	18	[17, 14, nan]	True	[[[1.2920789474522596, 0.09613217046653225], [1.0851993358428396, -0.03237017935496904]], [[1.0851993358428396, -0.03237017935496904], [1.2920789474522596, -0.10384103605851992]], [[1.2920789474522596, -0.10384103605851992], [1.2920789474522596, 0.09613217046653225]]]	[[1.2920789474522596, 0.09613217046653225], [1.0851993358428396, -0.03237017935496904], [1.2920789474522596, -0.10384103605851992]]
time	father	part_number	neighbors	leaf	vertici	box
0.0	nan	0	[nan, nan, nan, nan]	False	[[[-0.3805673850246102, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]]	[[-0.3805673850246102, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]]
0.5934160236286504	0	1	[2, nan, nan, nan]	False	[[[0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239]], [[0.43595354412083903, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]], [[-0.3805673850246102, -0.22893875683659257], [0.4955123325353992, -0.22893875683659257]]]	[[0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239], [-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]
0.5934160236286504	0	2	[3, nan, nan, nan]	False	[[[0.43595354412083903, 0.3394856676672239], [0.4955123325353992, -0.22893875683659257]], [[0.4955123325353992, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [0.43595354412083903, 0.3394856676672239]]]	[[0.43595354412083903, 0.3394856676672239], [0.4955123325353992, -0.22893875683659257], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]]
0.615667383059849	1	3	[4, nan, 5, nan]	False	[[[-0.0691478046225123, 0.33948566766722393], [0.12013778502591642, -0.22893875683659248]], [[0.12013778502591642, -0.22893875683659248], [0.4955123325353992, -0.22893875683659257]], [[0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239]], [[0.43595354412083903, 0.3394856676672239], [-0.0691478046225123, 0.33948566766722393]]]	[[-0.0691478046225123, 0.33948566766722393], [0.12013778502591642, -0.22893875683659248], [0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239]]
0.615667383059849	1	4	[8, 14, 12, nan, nan, nan]	True	[[[0.12013778502591642, -0.22893875683659248], [0.0559965702852141, -0.03632275715231813]], [[0.0559965702852141, -0.03632275715231813], [0.0026181682070289076, 0.12397252754727758]], [[0.0026181682070289076, 0.12397252754727758], [-0.0691478046225123, 0.33948566766722393]], [[-0.0691478046225123, 0.33948566766722393], [-0.3805673850246102, 0.3394856676672239]], [[-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]], [[-0.3805673850246102, -0.22893875683659257], [0.12013778502591642, -0.22893875683659248]]]	[[0.12013778502591642, -0.22893875683659248], [-0.0691478046225123, 0.33948566766722393], [-0.3805673850246102, 0.3394856676672239], [-0.3805673850246102, -0.22893875683659257]]
1.156618926826297	2	5	[10, 9, nan, 8, nan]	True	[[[0.6468135785019802, -0.2289387568365926], [0.9465684469452075, 0.05288507024333635]], [[0.9465684469452075, 0.05288507024333635], [1.2514040077517201, 0.3394856676672239]], [[1.2514040077517201, 0.3394856676672239], [0.43595354412083903, 0.3394856676672239]], [[0.43595354412083903, 0.3394856676672239], [0.4955123325353992, -0.22893875683659257]], [[0.4955123325353992, -0.22893875683659257], [0.6468135785019802, -0.2289387568365926]]]	[[0.6468135785019802, -0.2289387568365926], [1.2514040077517201, 0.3394856676672239], [0.43595354412083903, 0.3394856676672239], [0.4955123325353992, -0.22893875683659257]]
1.156618926826297	2	6	[5, nan, nan, nan]	False	[[[1.2514040077517201, 0.3394856676672239], [0.6468135785019802, -0.2289387568365926]], [[0.6468135785019802, -0.2289387568365926], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.2514040077517201, 0.3394856676672239]]]	[[1.2514040077517201, 0.3394856676672239], [0.6468135785019802, -0.2289387568365926], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]]
0.6209389237723554	3	7	[8, nan, 4]	False	[[[0.0559965702852141, -0.03632275715231813], [0.38319319943571484, 0.3394856676672239]], [[0.38319319943571484, 0.3394856676672239], [-0.0691478046225123, 0.33948566766722393]], [[-0.0691478046225123, 0.33948566766722393], [0.0559965702852141, -0.03632275715231813]]]	[[0.0559965702852141, -0.03632275715231813], [0.38319319943571484, 0.3394856676672239], [-0.0691478046225123, 0.33948566766722393]]
0.6209389237723554	3	8	[12, 13, 14, 4, nan, 5, nan]	True	[[[0.38319319943571484, 0.3394856676672239], [0.326481663769845, 0.274348465786441]], [[0.326481663769845, 0.274348465786441], [0.1483211127178476, 0.06971849686021528]], [[0.1483211127178476, 0.06971849686021528], [0.0559965702852141, -0.03632275715231813]], [[0.0559965702852141, -0.03632275715231813], [0.12013778502591642, -0.22893875683659248]], [[0.12013778502591642, -0.22893875683659248], [0.4955123325353992, -0.22893875683659257]], [[0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239]], [[0.43595354412083903, 0.3394856676672239], [0.38319319943571484, 0.3394856676672239]]]	[[0.38319319943571484, 0.3394856676672239], [0.0559965702852141, -0.03632275715231813], [0.12013778502591642, -0.22893875683659248], [0.4955123325353992, -0.22893875683659257], [0.43595354412083903, 0.3394856676672239]]
1.4741163907442516	6	9	[10, nan, nan, nan, 5]	True	[[[0.9465684469452075, 0.05288507024333635], [1.0247617700313467, -0.22893875683659254]], [[1.0247617700313467, -0.22893875683659254], [1.2920789474522596, -0.22893875683659257]], [[1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239]], [[1.2920789474522596, 0.3394856676672239], [1.2514040077517201, 0.3394856676672239]], [[1.2514040077517201, 0.3394856676672239], [0.9465684469452075, 0.05288507024333635]]]	[[0.9465684469452075, 0.05288507024333635], [1.0247617700313467, -0.22893875683659254], [1.2920789474522596, -0.22893875683659257], [1.2920789474522596, 0.3394856676672239], [1.2514040077517201, 0.3394856676672239]]
1.4741163907442516	6	10	[9, 5, nan]	True	[[[1.0247617700313467, -0.22893875683659254], [0.9465684469452075, 0.05288507024333635]], [[0.9465684469452075, 0.05288507024333635], [0.6468135785019802, -0.2289387568365926]], [[0.6468135785019802, -0.2289387568365926], [1.0247617700313467, -0.22893875683659254]]]	[[1.0247617700313467, -0.22893875683659254], [0.9465684469452075, 0.05288507024333635], [0.6468135785019802, -0.2289387568365926]]
1.128449659479867	7	11	[12, 4, 8]	False	[[[0.326481663769845, 0.274348465786441], [0.0026181682070289076, 0.12397252754727758]], [[0.0026181682070289076, 0.12397252754727758], [0.0559965702852141, -0.03632275715231813]], [[0.0559965702852141, -0.03632275715231813], [0.326481663769845, 0.274348465786441]]]	[[0.326481663769845, 0.274348465786441], [0.0026181682070289076, 0.12397252754727758], [0.0559965702852141, -0.03632275715231813]]
1.128449659479867	7	12	[14, 13, 8, nan, 4]	True	[[[0.0026181682070289076, 0.12397252754727758], [0.02727640564337233, 0.1354218129425654]], [[0.02727640564337233, 0.1354218129425654], [0.326481663769845, 0.274348465786441]], [[0.326481663769845, 0.274348465786441], [0.38319319943571484, 0.3394856676672239]], [[0.38319319943571484, 0.3394856676672239], [-0.0691478046225123, 0.33948566766722393]], [[-0.0691478046225123, 0.33948566766722393], [0.0026181682070289076, 0.12397252754727758]]]	[[0.0026181682070289076, 0.12397252754727758], [0.326481663769845, 0.274348465786441], [0.38319319943571484, 0.3394856676672239], [-0.0691478046225123, 0.33948566766722393]]
